uid,group,join_dt,device
1040620,B,2023-02-05,A
1040621,B,2023-02-05,A
1040622,A,2023-01-27,I
1040623,B,2023-01-27,A
1040624,B,2023-01-25,A
1040625,B,2023-01-27,I
1040626,A,2023-01-28,I
1040627,B,2023-01-28,A
1040628,A,2023-02-06,A
1040629,A,2023-01-29,A
1040630,B,2023-01-27,A
1040631,B,2023-01-25,A
1040632,A,2023-01-26,A
1040633,A,2023-01-25,A
1040634,A,2023-01-30,A
1040635,A,2023-02-02,I
1040636,B,2023-02-02,A
1040637,B,2023-01-30,A
1040638,A,2023-01-25,A
1040639,B,2023-02-01,I
1040641,A,2023-01-28,A
1040642,B,2023-01-28,A
1040643,A,2023-01-31,I
1040644,B,2023-02-03,I
1040645,B,2023-01-27,I
1040646,A,2023-01-30,A
1040647,B,2023-02-01,A
1040648,A,2023-01-31,I
1040649,B,2023-02-03,A
1040650,A,2023-02-03,A
1040651,B,2023-02-01,A
1040652,A,2023-01-29,I
1040653,A,2023-01-28,I
1040654,B,2023-01-28,I
1040655,A,2023-01-25,A
1040656,A,2023-01-27,I
1040657,A,2023-01-28,A
1040658,B,2023-02-06,A
1040659,A,2023-01-30,A
1040660,A,2023-01-26,A
1040661,B,2023-01-25,A
1040662,B,2023-01-25,I
1040663,B,2023-02-04,A
1040664,B,2023-01-26,I
1040665,B,2023-02-01,A
1040666,A,2023-01-25,A
1040667,B,2023-01-27,A
1040668,B,2023-01-27,I
1040669,B,2023-01-25,A
1040670,A,2023-01-25,A
1040671,A,2023-01-31,I
1040672,B,2023-01-29,A
1040673,A,2023-01-25,A
1040674,A,2023-01-26,I
1040675,A,2023-01-27,A
1040676,A,2023-01-28,A
1040677,A,2023-01-25,I
1040678,A,2023-02-05,A
1040679,B,2023-02-02,I
1040680,A,2023-01-27,I
1040681,B,2023-01-25,I
1040682,A,2023-01-26,A
1040683,A,2023-01-27,A
1040684,A,2023-01-25,A
1040685,A,2023-01-26,A
1040686,A,2023-01-26,I
1040687,A,2023-01-27,A
1040688,B,2023-02-05,A
1040689,A,2023-01-29,I
1040690,A,2023-01-30,A
1040691,B,2023-01-29,A
1040692,B,2023-01-27,I
1040693,A,2023-01-27,I
1040694,A,2023-01-26,A
1040695,A,2023-02-01,I
1040696,A,2023-01-28,A
1040697,B,2023-01-28,A
1040698,A,2023-01-28,A
1040699,B,2023-01-26,I
1040700,A,2023-01-27,I
1040701,A,2023-01-26,A
1040702,A,2023-01-25,I
1040703,B,2023-01-28,I
1040704,B,2023-01-28,I
1040705,A,2023-01-26,A
1040706,A,2023-02-01,A
1040707,B,2023-02-03,A
1040708,B,2023-01-26,A
1040709,A,2023-01-25,A
1040710,B,2023-01-29,I
1040711,B,2023-01-29,A
1040712,A,2023-02-06,I
1040713,B,2023-01-26,A
1040714,A,2023-01-27,I
1040715,B,2023-01-25,A
1040716,B,2023-01-26,I
1040717,A,2023-02-05,A
1040718,B,2023-02-06,A
1040719,A,2023-01-27,I
1040720,A,2023-01-27,I
1040721,B,2023-01-26,I
1040722,B,2023-01-30,A
1040723,B,2023-01-26,I
1040724,A,2023-01-25,I
1040725,B,2023-01-27,I
1040726,B,2023-01-26,A
1040727,B,2023-01-26,I
1040728,A,2023-01-25,I
1040729,A,2023-01-29,A
1040730,A,2023-02-06,I
1040731,A,2023-01-27,I
1040732,A,2023-01-29,A
1040733,A,2023-02-02,A
1040734,B,2023-01-26,A
1040735,B,2023-01-25,A
1040736,B,2023-01-27,A
1040737,B,2023-01-27,A
1040738,A,2023-02-01,A
1040739,B,2023-01-27,I
1040740,B,2023-02-01,A
1040741,A,2023-01-28,I
1040742,A,2023-01-25,A
1040743,A,2023-01-26,I
1040744,A,2023-01-25,A
1040745,B,2023-01-31,A
1040746,A,2023-01-27,I
1040747,A,2023-02-02,I
1040748,B,2023-01-25,A
1040749,B,2023-01-25,A
1040750,B,2023-01-25,I
1040751,A,2023-01-26,A
1040752,A,2023-01-26,A
1040753,A,2023-01-25,I
1040754,A,2023-01-27,A
1040755,A,2023-01-25,I
1040756,B,2023-01-29,I
1040757,A,2023-01-26,A
1040758,A,2023-01-31,A
1040759,A,2023-01-25,A
1040760,B,2023-01-30,A
1040761,B,2023-01-30,A
1040762,A,2023-01-25,A
1040763,B,2023-01-25,I
1040764,B,2023-01-27,A
1040765,B,2023-02-01,A
1040766,A,2023-02-05,I
1040767,B,2023-01-26,A
1040768,B,2023-01-28,A
1040769,A,2023-01-28,A
1040770,A,2023-02-04,A
1040771,A,2023-01-28,A
1040772,A,2023-01-27,A
1040773,B,2023-02-02,I
1040774,A,2023-01-30,A
1040775,A,2023-01-29,A
1040776,A,2023-01-25,I
1040777,B,2023-01-25,I
1040778,B,2023-01-25,A
1040779,A,2023-01-25,A
1040780,A,2023-01-27,A
1040781,A,2023-01-28,A
1040782,A,2023-01-25,I
1040784,A,2023-02-01,A
1040785,B,2023-01-26,A
1040786,A,2023-01-26,A
1040787,B,2023-02-03,A
1040788,A,2023-01-25,A
1040789,B,2023-01-30,A
1040790,B,2023-01-30,I
1040791,A,2023-02-04,A
1040792,B,2023-02-01,A
1040793,B,2023-02-03,A
1040794,B,2023-01-26,I
1040795,B,2023-01-26,A
1040796,A,2023-01-29,A
1040797,B,2023-02-05,A
1040798,B,2023-02-01,A
1040799,A,2023-01-29,A
1040800,B,2023-01-26,A
1040801,B,2023-02-03,A
1040802,A,2023-01-31,A
1040803,A,2023-01-26,A
1040804,B,2023-01-25,A
1040805,A,2023-01-29,A
1040806,A,2023-01-26,A
1040807,B,2023-01-25,A
1040808,A,2023-02-06,A
1040809,B,2023-01-25,I
1040810,B,2023-01-26,A
1040811,A,2023-01-30,A
1040812,A,2023-01-26,A
1040813,B,2023-01-26,A
1040814,B,2023-01-26,I
1040815,B,2023-01-31,I
1040816,A,2023-01-27,A
1040817,A,2023-01-26,I
1040818,B,2023-01-26,I
1040819,A,2023-01-30,I
1040820,A,2023-01-30,A
1040821,B,2023-01-25,A
1040822,A,2023-02-02,A
1040823,A,2023-01-25,A
1040824,B,2023-01-26,I
1040825,A,2023-01-25,A
1040826,B,2023-01-25,A
1040827,B,2023-01-31,A
1040829,A,2023-01-25,A
1040830,B,2023-01-31,I
1040831,A,2023-01-25,A
1040832,B,2023-01-26,A
1040833,A,2023-02-01,A
1040834,A,2023-01-31,A
1040835,B,2023-01-29,A
1040836,A,2023-02-06,A
1040837,B,2023-02-03,A
1040838,A,2023-01-25,I
1040839,A,2023-01-25,A
1040840,B,2023-02-05,I
1040841,A,2023-02-06,A
1040842,A,2023-01-26,A
1040843,A,2023-01-25,A
1040844,A,2023-01-27,I
1040845,A,2023-01-25,A
1040846,B,2023-01-29,A
1040847,A,2023-01-29,A
1040848,A,2023-01-26,I
1040849,A,2023-02-02,A
1040850,B,2023-01-28,A
1040851,B,2023-01-28,I
1040852,B,2023-01-28,A
1040853,A,2023-01-25,A
1040854,A,2023-01-29,I
1040855,B,2023-01-25,I
1040856,A,2023-01-28,I
1040857,B,2023-01-30,I
1040858,B,2023-01-28,A
1040859,B,2023-01-28,A
1040860,A,2023-02-02,I
1040861,B,2023-01-26,A
1040862,B,2023-01-28,A
1040863,B,2023-02-05,A
1040864,A,2023-01-29,A
1040865,A,2023-01-28,A
1040866,A,2023-01-26,A
1040867,A,2023-01-31,A
1040868,A,2023-01-26,I
1040869,A,2023-01-25,A
1040870,A,2023-02-01,A
1040871,B,2023-01-29,A
1040872,B,2023-01-27,A
1040873,B,2023-01-27,I
1040874,A,2023-01-27,I
1040875,A,2023-01-25,A
1040876,A,2023-01-29,I
1040877,B,2023-01-25,I
1040878,B,2023-01-25,I
1040879,A,2023-01-28,A
1040880,A,2023-01-28,I
1040881,B,2023-01-31,I
1040882,B,2023-01-27,A
1040883,B,2023-01-31,A
1040884,B,2023-01-25,I
1040885,A,2023-01-25,A
1040886,A,2023-01-27,A
1040887,A,2023-01-28,A
1040888,A,2023-01-25,I
1040889,A,2023-01-31,A
1040890,B,2023-01-26,A
1040891,A,2023-01-25,A
1040892,A,2023-01-28,A
1040893,A,2023-01-26,I
1040894,A,2023-02-05,I
1040895,A,2023-01-25,A
1040896,A,2023-02-02,A
1040897,A,2023-01-28,A
1040898,A,2023-01-27,A
1040899,B,2023-01-25,I
1040900,A,2023-01-31,I
1040901,A,2023-01-29,I
1040902,A,2023-01-27,I
1040903,A,2023-01-28,I
1040904,A,2023-01-29,I
1040905,A,2023-02-01,I
1040906,A,2023-01-27,A
1040907,A,2023-01-26,I
1040908,B,2023-01-25,A
1040909,B,2023-02-03,I
1040910,A,2023-01-31,A
1040911,A,2023-01-27,I
1040912,B,2023-01-25,I
1040913,B,2023-01-26,I
1040914,A,2023-02-02,A
1040915,B,2023-01-30,I
1040916,B,2023-01-27,I
1040917,A,2023-02-05,A
1040918,A,2023-01-29,I
1040919,B,2023-01-28,A
1040920,A,2023-01-28,I
1040921,A,2023-02-04,I
1040922,A,2023-02-01,I
1040923,B,2023-01-28,A
1040924,A,2023-01-28,A
1040925,B,2023-01-25,A
1040926,A,2023-01-26,A
1040927,B,2023-02-04,A
1040928,B,2023-01-27,I
1040929,A,2023-01-27,I
1040930,A,2023-01-25,I
1040931,A,2023-02-06,A
1040932,A,2023-01-25,I
1040934,A,2023-01-25,A
1040935,B,2023-02-04,A
1040936,B,2023-02-01,I
1040937,A,2023-02-02,A
1040938,A,2023-02-05,I
1040939,B,2023-02-06,I
1040940,B,2023-01-25,A
1040941,A,2023-01-28,I
1040942,B,2023-01-26,I
1040943,A,2023-01-30,I
1040944,A,2023-02-02,A
1040945,A,2023-02-02,A
1040946,B,2023-01-31,A
1040947,A,2023-01-29,A
1040948,B,2023-01-28,I
1040949,A,2023-01-27,A
1040950,A,2023-02-04,A
1040951,B,2023-01-30,I
1040952,B,2023-02-05,A
1040953,B,2023-01-25,I
1040954,B,2023-01-27,A
1040955,A,2023-01-26,A
1040956,B,2023-01-31,I
1040957,A,2023-01-25,A
1040958,B,2023-01-30,A
1040959,B,2023-01-25,I
1040960,B,2023-01-27,A
1040961,A,2023-01-27,A
1040962,A,2023-01-28,A
1040963,A,2023-02-06,A
1040964,A,2023-01-27,A
1040965,A,2023-01-27,I
1040966,A,2023-01-29,I
1040967,A,2023-02-06,A
1040968,B,2023-01-28,A
1040969,A,2023-01-26,I
1040970,A,2023-01-28,A
1040971,B,2023-01-26,A
1040972,B,2023-01-27,I
1040973,B,2023-01-29,I
1040974,A,2023-01-25,I
1040975,A,2023-01-31,A
1040976,B,2023-02-04,I
1040977,B,2023-01-26,A
1040978,A,2023-02-05,A
1040979,A,2023-01-31,A
1040980,B,2023-01-25,I
1040981,B,2023-01-29,I
1040982,B,2023-02-05,A
1040983,A,2023-01-25,I
1040984,B,2023-01-30,I
1040985,A,2023-02-04,A
1040986,A,2023-02-01,A
1040987,A,2023-02-04,I
1040988,A,2023-01-28,I
1040989,B,2023-01-29,A
1040990,A,2023-01-30,I
1040991,A,2023-01-27,A
1040992,A,2023-01-28,A
1040993,B,2023-02-05,I
1040994,A,2023-02-05,A
1040995,B,2023-01-26,A
1040997,B,2023-01-25,A
1040998,B,2023-01-26,A
1040999,B,2023-01-26,A
1041000,B,2023-01-25,I
1041001,B,2023-01-29,I
1041002,A,2023-01-30,A
1041003,B,2023-02-01,I
1041004,B,2023-01-25,I
1041005,A,2023-01-25,A
1041006,A,2023-01-25,A
1041007,B,2023-01-28,A
1041008,B,2023-01-25,A
1041009,A,2023-01-27,I
1041010,A,2023-01-28,I
1041011,B,2023-02-04,I
1041012,A,2023-01-29,I
1041013,A,2023-01-27,A
1041014,A,2023-01-26,A
1041015,B,2023-01-25,A
1041016,A,2023-01-25,A
1041017,B,2023-01-30,I
1041018,B,2023-01-25,A
1041019,B,2023-01-25,I
1041020,B,2023-01-31,I
1041021,A,2023-01-25,A
1041022,B,2023-02-03,I
1041023,A,2023-01-27,A
1041024,B,2023-01-26,I
1041025,B,2023-01-28,A
1041026,A,2023-01-27,A
1041027,A,2023-01-25,A
1041028,B,2023-02-01,I
1041029,A,2023-01-25,I
1041030,A,2023-01-30,I
1041031,B,2023-01-26,A
1041032,A,2023-01-28,A
1041033,B,2023-01-29,I
1041034,B,2023-02-05,A
1041035,A,2023-01-26,I
1041036,A,2023-01-25,A
1041037,A,2023-01-26,I
1041038,A,2023-01-27,I
1041039,A,2023-02-02,I
1041040,A,2023-01-25,I
1041041,B,2023-01-27,I
1041043,A,2023-01-26,A
1041044,A,2023-02-03,I
1041045,A,2023-01-28,A
1041046,A,2023-02-02,A
1041047,B,2023-01-26,I
1041048,A,2023-01-25,A
1041049,B,2023-01-31,A
1041050,B,2023-01-26,I
1041051,A,2023-01-25,A
1041052,B,2023-01-26,A
1041053,A,2023-01-27,I
1041054,B,2023-01-31,A
1041055,B,2023-01-25,I
1041056,A,2023-01-25,A
1041057,B,2023-02-03,I
1041058,A,2023-01-25,I
1041059,A,2023-02-03,A
1041060,B,2023-01-26,A
1041061,B,2023-01-31,A
1041062,A,2023-02-01,A
1041063,B,2023-01-28,I
1041064,B,2023-02-02,A
1041065,A,2023-01-28,A
1041066,A,2023-01-25,I
1041067,A,2023-01-26,I
1041068,B,2023-01-25,A
1041069,B,2023-01-25,A
1041070,A,2023-01-25,I
1041071,B,2023-02-02,A
1041072,B,2023-02-01,A
1041073,B,2023-01-29,A
1041074,B,2023-01-26,I
1041075,B,2023-01-25,A
1041076,A,2023-01-28,A
1041077,A,2023-01-26,A
1041078,A,2023-02-02,A
1041079,B,2023-01-26,I
1041080,B,2023-02-02,I
1041081,A,2023-01-25,A
1041082,B,2023-01-26,A
1041083,A,2023-02-06,I
1041084,A,2023-01-25,
1041085,B,2023-02-04,A
1041086,A,2023-01-29,A
1041087,A,2023-01-30,I
1041089,A,2023-01-30,A
1041090,B,2023-01-27,A
1041091,B,2023-01-28,A
1041092,A,2023-01-27,A
1041093,B,2023-02-03,A
1041094,A,2023-01-30,A
1041095,A,2023-01-25,I
1041096,B,2023-01-31,A
1041097,B,2023-01-29,A
1041098,A,2023-01-26,I
1041099,B,2023-01-25,I
1041100,A,2023-02-05,A
1041101,A,2023-02-04,A
1041102,A,2023-01-26,I
1041103,B,2023-02-06,A
1041104,B,2023-01-30,A
1041105,B,2023-02-04,I
1041106,A,2023-01-25,I
1041107,B,2023-01-25,A
1041108,A,2023-01-30,I
1041109,A,2023-02-04,I
1041110,B,2023-01-27,I
1041111,A,2023-01-25,A
1041112,A,2023-01-27,I
1041113,A,2023-01-25,I
1041114,B,2023-02-04,I
1041115,A,2023-01-26,I
1041116,A,2023-01-25,I
1041117,A,2023-01-27,I
1041118,A,2023-01-27,A
1041119,B,2023-02-06,A
1041120,B,2023-01-29,A
1041121,A,2023-01-29,A
1041122,A,2023-01-26,I
1041123,B,2023-01-28,I
1041124,B,2023-02-03,A
1041125,A,2023-01-25,I
1041126,B,2023-01-29,A
1041127,B,2023-02-03,I
1041128,B,2023-01-25,I
1041129,B,2023-02-03,A
1041130,A,2023-02-04,I
1041131,B,2023-01-25,A
1041132,A,2023-01-26,A
1041133,B,2023-01-25,I
1041134,B,2023-01-25,A
1041135,A,2023-01-27,I
1041136,A,2023-02-03,I
1041137,A,2023-01-26,A
1041138,A,2023-02-01,I
1041139,B,2023-01-30,I
1041140,B,2023-01-27,A
1041141,B,2023-01-25,A
1041142,A,2023-01-26,I
1041143,B,2023-01-26,A
1041144,A,2023-01-25,A
1041145,A,2023-01-29,A
1041146,A,2023-01-28,A
1041147,B,2023-01-25,A
1041148,A,2023-01-29,A
1041149,B,2023-01-26,A
1041150,B,2023-01-25,I
1041151,A,2023-01-26,A
1041152,A,2023-01-26,A
1041153,B,2023-01-27,I
1041154,A,2023-02-06,A
1041155,A,2023-01-30,A
1041156,A,2023-01-31,A
1041157,B,2023-01-31,I
1041158,B,2023-02-03,A
1041159,B,2023-01-25,I
1041160,A,2023-01-26,A
1041161,B,2023-01-25,A
1041162,A,2023-01-31,I
1041163,B,2023-02-03,A
1041164,B,2023-01-29,A
1041165,A,2023-01-26,A
1041166,B,2023-01-26,I
1041167,A,2023-01-25,A
1041168,B,2023-01-26,A
1041169,A,2023-02-01,A
1041170,B,2023-02-04,A
1041171,A,2023-01-30,A
1041172,A,2023-01-26,A
1041173,A,2023-01-26,I
1041174,A,2023-01-26,I
1041175,A,2023-01-25,I
1041176,B,2023-01-31,A
1041177,A,2023-01-30,A
1041178,A,2023-01-25,A
1041179,A,2023-01-25,A
1041181,A,2023-01-26,I
1041182,B,2023-01-25,A
1041183,B,2023-01-27,I
1041184,B,2023-01-29,A
1041185,B,2023-01-26,A
1041186,A,2023-01-27,I
1041187,A,2023-02-03,A
1041188,A,2023-01-27,A
1041189,A,2023-01-27,A
1041190,B,2023-01-29,A
1041191,A,2023-01-26,I
1041192,B,2023-01-26,I
1041193,B,2023-02-05,A
1041194,B,2023-01-28,A
1041195,B,2023-01-31,A
1041196,B,2023-01-27,A
1041197,A,2023-01-25,A
1041198,A,2023-01-31,A
1041199,A,2023-02-02,I
1041200,A,2023-01-28,A
1041201,A,2023-01-25,A
1041202,A,2023-01-30,I
1041203,A,2023-01-26,A
1041204,B,2023-02-01,A
1041205,A,2023-01-27,A
1041206,A,2023-01-25,I
1041207,A,2023-01-26,A
1041208,A,2023-01-25,I
1041209,A,2023-02-02,A
1041210,A,2023-02-03,I
1041211,A,2023-01-31,A
1041212,B,2023-01-25,I
1041213,B,2023-01-26,A
1041214,B,2023-01-26,I
1041215,A,2023-01-25,I
1041216,B,2023-01-26,A
1041217,A,2023-02-03,A
1041218,B,2023-02-06,I
1041219,B,2023-01-25,A
1041220,A,2023-01-31,A
1041221,A,2023-01-29,I
1041222,B,2023-01-29,A
1041223,A,2023-01-27,I
1041224,A,2023-01-31,A
1041225,A,2023-01-28,A
1041226,A,2023-02-03,A
1041227,A,2023-01-27,A
1041228,B,2023-01-25,A
1041229,B,2023-01-26,A
1041230,A,2023-01-27,I
1041231,A,2023-01-25,A
1041232,A,2023-01-26,A
1041233,B,2023-01-25,I
1041234,A,2023-01-26,A
1041235,A,2023-01-27,A
1041236,B,2023-01-26,A
1041237,A,2023-01-27,A
1041238,B,2023-02-02,A
1041239,A,2023-01-28,A
1041240,A,2023-01-25,I
1041241,B,2023-01-29,I
1041242,A,2023-01-26,I
1041243,A,2023-01-25,A
1041244,B,2023-01-27,A
1041245,A,2023-01-25,A
1041246,A,2023-01-25,A
1041247,B,2023-01-27,I
1041248,B,2023-01-29,I
1041249,A,2023-01-30,A
1041250,B,2023-01-26,I
1041251,B,2023-01-26,A
1041252,B,2023-01-25,I
1041253,A,2023-02-05,A
1041254,A,2023-01-25,I
1041255,A,2023-01-27,A
1041256,B,2023-01-25,I
1041257,A,2023-01-25,I
1041258,B,2023-01-27,A
1041259,A,2023-01-26,A
1041260,A,2023-01-25,I
1041261,B,2023-01-25,I
1041262,A,2023-01-31,I
1041263,B,2023-01-31,I
1041264,A,2023-01-29,A
1041266,A,2023-01-28,A
1041267,B,2023-01-27,A
1041268,A,2023-02-02,A
1041269,A,2023-01-27,A
1041270,A,2023-01-28,A
1041271,B,2023-02-05,I
1041272,A,2023-01-26,I
1041273,B,2023-01-27,I
1041274,A,2023-01-25,I
1041275,A,2023-01-25,A
1041276,A,2023-01-28,A
1041277,A,2023-01-25,A
1041278,A,2023-01-27,A
1041279,A,2023-01-29,I
1041280,A,2023-01-27,I
1041281,B,2023-01-26,A
1041282,B,2023-01-26,A
1041283,A,2023-02-01,I
1041284,B,2023-02-06,A
1041285,B,2023-01-26,A
1041286,A,2023-01-26,A
1041287,B,2023-01-26,A
1041288,A,2023-01-26,I
1041289,A,2023-01-26,I
1041290,B,2023-01-30,A
1041291,A,2023-02-01,A
1041292,A,2023-01-25,A
1041293,A,2023-01-28,A
1041294,B,2023-01-26,A
1041295,A,2023-01-25,A
1041296,B,2023-01-31,I
1041297,A,2023-01-29,A
1041298,A,2023-01-26,A
1041299,A,2023-02-01,I
1041300,A,2023-01-30,A
1041301,A,2023-01-26,I
1041302,B,2023-02-03,A
1041303,A,2023-02-06,A
1041304,B,2023-02-02,A
1041305,B,2023-01-30,I
1041306,A,2023-02-05,I
1041307,B,2023-01-30,I
1041308,B,2023-01-28,A
1041309,A,2023-01-25,I
1041310,B,2023-01-25,A
1041311,A,2023-01-27,A
1041312,A,2023-02-02,A
1041313,B,2023-01-26,A
1041314,A,2023-01-29,I
1041315,A,2023-01-29,A
1041317,B,2023-01-26,I
1041318,B,2023-01-29,I
1041319,B,2023-01-26,A
1041320,A,2023-02-01,I
1041321,A,2023-01-25,A
1041322,B,2023-02-02,A
1041323,B,2023-02-01,I
1041324,A,2023-01-28,A
1041325,A,2023-01-25,I
1041326,A,2023-01-25,A
1041327,B,2023-02-04,I
1041328,A,2023-01-25,A
1041329,B,2023-02-03,I
1041330,A,2023-01-26,A
1041332,A,2023-01-25,I
1041333,A,2023-02-01,A
1041334,B,2023-02-02,A
1041335,B,2023-01-26,I
1041336,B,2023-02-01,A
1041337,B,2023-01-26,A
1041338,B,2023-01-27,A
1041339,A,2023-01-27,A
1041340,A,2023-01-28,I
1041341,B,2023-01-25,I
1041342,A,2023-01-26,A
1041343,B,2023-01-25,I
1041344,B,2023-01-28,A
1041345,B,2023-01-29,I
1041346,A,2023-01-30,A
1041347,B,2023-01-27,A
1041348,B,2023-01-29,A
1041349,B,2023-02-05,A
1041350,B,2023-01-25,A
1041351,A,2023-01-25,I
1041352,A,2023-02-01,A
1041353,B,2023-01-25,A
1041354,A,2023-01-25,A
1041355,B,2023-01-30,A
1041356,A,2023-01-30,I
1041357,B,2023-02-06,I
1041358,B,2023-02-05,A
1041359,A,2023-02-05,A
1041360,B,2023-01-27,A
1041361,B,2023-01-25,A
1041362,B,2023-01-26,A
1041363,B,2023-02-04,A
1041364,A,2023-02-01,A
1041365,B,2023-01-27,A
1041366,A,2023-01-27,A
1041367,A,2023-02-02,A
1041368,B,2023-02-05,A
1041369,A,2023-01-31,A
1041370,B,2023-01-26,I
1041371,B,2023-01-26,I
1041372,A,2023-01-28,I
1041373,B,2023-01-25,A
1041374,B,2023-01-25,A
1041375,A,2023-01-25,A
1041376,A,2023-01-26,A
1041377,A,2023-02-01,I
1041378,B,2023-01-28,A
1041379,A,2023-01-31,A
1041380,B,2023-01-25,A
1041381,A,2023-01-27,I
1041382,B,2023-01-26,I
1041383,B,2023-01-25,A
1041384,A,2023-01-26,A
1041385,A,2023-01-27,A
1041386,B,2023-01-25,I
1041387,A,2023-01-31,A
1041388,B,2023-01-28,I
1041389,A,2023-01-27,A
1041390,B,2023-01-25,A
1041391,A,2023-02-03,I
1041392,B,2023-01-27,I
1041393,A,2023-01-27,I
1041394,A,2023-01-26,I
1041395,A,2023-01-25,A
1041396,A,2023-01-27,A
1041397,A,2023-01-28,A
1041398,A,2023-01-27,A
1041399,B,2023-02-02,I
1041400,B,2023-02-01,I
1041401,A,2023-01-27,I
1041402,A,2023-02-01,A
1041403,B,2023-01-30,A
1041404,A,2023-01-26,I
1041405,B,2023-01-27,I
1041406,A,2023-01-25,A
1041407,A,2023-01-28,A
1041408,B,2023-01-30,I
1041409,B,2023-02-06,A
1041410,B,2023-02-04,A
1041411,B,2023-01-27,A
1041412,B,2023-01-27,A
1041413,B,2023-01-31,I
1041415,B,2023-01-29,A
1041416,B,2023-01-30,I
1041417,A,2023-01-25,I
1041418,B,2023-01-27,I
1041419,A,2023-02-05,A
1041420,B,2023-02-04,A
1041421,B,2023-01-26,A
1041422,B,2023-01-26,I
1041423,A,2023-01-26,I
1041424,A,2023-01-27,A
1041425,A,2023-01-29,A
1041426,A,2023-01-27,A
1041427,A,2023-01-26,I
1041428,A,2023-01-28,I
1041429,B,2023-01-29,I
1041430,B,2023-01-29,A
1041431,B,2023-02-05,I
1041432,A,2023-01-29,I
1041433,B,2023-01-25,I
1041434,A,2023-01-25,I
1041435,A,2023-02-02,I
1041436,B,2023-01-29,I
1041437,A,2023-01-27,A
1041438,B,2023-01-25,A
1041439,A,2023-02-01,A
1041440,B,2023-02-01,A
1041441,B,2023-01-28,A
1041442,A,2023-01-27,I
1041443,B,2023-02-04,A
1041444,B,2023-02-01,I
1041445,B,2023-01-27,A
1041446,A,2023-01-28,I
1041447,B,2023-01-30,A
1041448,B,2023-01-31,A
1041449,B,2023-01-25,A
1041450,B,2023-01-27,A
1041451,A,2023-01-27,I
1041452,A,2023-01-29,A
1041453,A,2023-01-25,I
1041454,A,2023-01-25,A
1041455,A,2023-02-04,A
1041456,A,2023-02-04,A
1041457,B,2023-01-27,I
1041458,B,2023-01-30,A
1041459,B,2023-01-28,I
1041460,B,2023-01-28,I
1041461,B,2023-01-26,I
1041462,A,2023-02-03,I
1041463,A,2023-01-25,A
1041464,A,2023-01-31,A
1041465,A,2023-01-26,A
1041466,B,2023-01-26,A
1041467,B,2023-01-27,A
1041468,A,2023-01-29,A
1041469,B,2023-01-27,I
1041470,B,2023-01-25,A
1041471,A,2023-01-30,A
1041472,A,2023-01-26,A
1041473,A,2023-01-28,I
1041474,B,2023-01-27,A
1041475,A,2023-01-30,A
1041476,A,2023-01-25,I
1041477,A,2023-01-31,A
1041478,A,2023-01-26,A
1041479,A,2023-01-28,A
1041480,B,2023-01-25,I
1041481,B,2023-02-03,A
1041482,B,2023-01-25,A
1041483,B,2023-01-27,A
1041484,A,2023-01-29,A
1041485,B,2023-01-30,A
1041486,B,2023-01-25,A
1041487,A,2023-01-25,A
1041488,B,2023-01-25,A
1041489,A,2023-02-04,A
1041490,B,2023-01-26,A
1041491,B,2023-01-26,A
1041492,A,2023-01-27,I
1041493,A,2023-01-26,A
1041494,B,2023-02-01,A
1041495,A,2023-01-31,I
1041496,B,2023-01-25,I
1041497,B,2023-01-26,A
1041498,A,2023-01-25,I
1041499,B,2023-01-25,A
1041500,A,2023-01-25,I
1041501,A,2023-01-29,A
1041502,B,2023-01-26,A
1041503,B,2023-01-26,A
1041504,B,2023-01-27,A
1041505,A,2023-01-25,A
1041506,A,2023-01-30,I
1041507,A,2023-01-31,A
1041508,A,2023-01-25,I
1041509,B,2023-01-31,A
1041510,A,2023-01-25,I
1041511,A,2023-01-26,I
1041512,A,2023-01-28,I
1041513,A,2023-01-26,A
1041514,B,2023-01-26,A
1041515,B,2023-01-27,I
1041516,A,2023-01-27,I
1041517,A,2023-01-25,I
1041518,B,2023-01-25,I
1041519,A,2023-01-27,I
1041520,B,2023-01-27,A
1041521,A,2023-01-27,A
1041522,A,2023-01-25,A
1041523,B,2023-01-30,I
1041524,A,2023-01-27,I
1041525,A,2023-01-25,A
1041526,A,2023-01-26,A
1041527,A,2023-01-31,A
1041528,B,2023-01-29,A
1041529,B,2023-01-26,A
1041530,B,2023-01-28,A
1041531,B,2023-01-31,I
1041532,A,2023-01-25,A
1041533,A,2023-01-29,I
1041534,A,2023-01-27,A
1041536,B,2023-02-02,I
1041537,A,2023-01-31,A
1041538,B,2023-01-30,A
1041539,B,2023-01-31,I
1041540,B,2023-01-28,A
1041541,A,2023-01-30,A
1041542,A,2023-01-30,A
1041543,B,2023-01-29,I
1041544,B,2023-01-29,A
1041545,A,2023-01-27,A
1041546,B,2023-01-28,I
1041547,B,2023-02-02,A
1041548,A,2023-01-25,I
1041549,B,2023-01-25,I
1041550,B,2023-01-28,A
1041551,B,2023-01-28,A
1041552,A,2023-01-29,I
1041553,A,2023-01-25,A
1041554,A,2023-02-02,I
1041555,B,2023-01-28,A
1041556,B,2023-01-28,A
1041557,A,2023-02-01,A
1041558,B,2023-01-25,A
1041559,B,2023-02-02,I
1041560,A,2023-01-25,A
1041561,A,2023-01-27,A
1041562,B,2023-02-02,A
1041563,A,2023-01-26,A
1041564,B,2023-01-25,A
